origen;destino;a_ofertados;v_ofertados;distancia;tiempo;carreteras;n_tramos;riesgo;velocidad_media
Móstoles;Villanueva del Pardillo;3.0;1.0;27324.0;1460.0;M-50,M-509;2;si;67.37
Móstoles;Villarejo de Salvanés;2.6;1.0;69527.0;2945.0;M-50,A-3;2;si;84.99
Móstoles;Villaviciosa de Odón;3.16;1.34;6181.0;610.0;M-856;1;no;36.48
Navacerrada;Boadilla del Monte;3.0;1.0;44529.0;2146.0;M-601,A-6,M-50;3;si;74.7
Navacerrada;Collado Villalba;3.4;1.2;13361.0;924.0;M-601;1;no;52.06
Navacerrada;Las Rozas de Madrid;6.0;2.0;82239.0;5573.0;M-614,M-512,M-501;3;no;53.12
Navacerrada;Madrid;3.27;1.09;51415.0;2856.0;M-601,A-6;2;no;64.81
Navacerrada;Majadahonda;3.0;1.0;37503.0;2018.0;M-601,A-6;2;no;66.9
Navacerrada;Móstoles;0.0;1.0;55160.0;2617.0;M-601,A-6,M-50;3;si;75.88
Navacerrada;Pozuelo de Alarcón;2.0;1.0;45900.0;2311.0;M-601,A-6,M-50;3;si;71.5
Navacerrada;Rascafría;2.0;1.0;32438.0;2274.0;M-604;1;no;51.35
Navacerrada;Torrelodones;3.0;1.0;22864.0;1269.0;M-601,A-6;2;no;64.86
Navacerrada;Valdemoro;2.0;1.0;77740.0;3356.0;A-6,M-50;2;si;83.39
Navacerrada;Villanueva de la Cañada;3.0;1.0;48523.0;2622.0;M-601,A-6,M-509;3;no;66.62
Navalafuente;Madrid;2.29;1.0;59751.0;3147.0;A-1;1;no;68.35
Navalagamella;Brunete;2.0;1.0;20501.0;1420.0;M-521;1;no;51.97
Navalagamella;Madrid;3.0;1.0;46449.0;3028.0;M-510,M-600,M-503;3;no;55.22
Navalcarnero;Alcalá de Henares;3.0;1.0;66834.0;3647.0;A-5,M-40,A-2;3;si;65.97
Navalcarnero;Alcobendas;2.88;1.12;55978.0;2801.0;A-5,M-40,M-30;3;si;71.95
Navalcarnero;Alcorcón;4.39;1.61;19555.0;1050.0;A-5;1;si;67.05
Navalcarnero;Aranjuez;1.3;1.0;63682.0;2967.0;A-5,M-50,A-4;3;si;77.27
Navalcarnero;Arroyomolinos;3.71;1.29;11238.0;760.0;A-5,M-413;2;si;53.23
Navalcarnero;Boadilla del Monte;3.0;1.0;24827.0;1315.0;A-5,M-50;2;si;67.97
Navalcarnero;Brunete;2.25;1.0;15032.0;1010.0;M-600;1;no;53.58
Navalcarnero;Collado Villalba;3.0;1.0;56766.0;2474.0;A-5,M-50,A-6;3;si;82.6
Navalcarnero;Colmenarejo;3.0;1.0;36662.0;2404.0;M-600;1;no;54.9
Navalcarnero;El Escorial;3.0;1.0;40946.0;2592.0;M-600;1;no;56.87
Navalcarnero;El Álamo;3.2;1.2;8292.0;682.0;Calle del Escorial,M-404,Calle de Luis López Oliveros;3;no;43.77
Navalcarnero;Fuenlabrada;2.5;1.1;25473.0;1344.0;A-5,M-506;2;si;68.23
Navalcarnero;Galapagar;2.0;1.0;39031.0;2702.0;M-600,M-510;2;no;52.0
Navalcarnero;Getafe;3.0;1.0;32400.0;1556.0;A-5,M-50;2;si;74.96
Navalcarnero;Griñón;1.5;1.0;20360.0;1364.0;M-404;1;no;53.74
Navalcarnero;Guadarrama;2.0;1.0;63864.0;2836.0;A-5,M-50,A-6;3;si;81.07
Navalcarnero;La Cabrera;3.0;1.0;98205.0;4276.0;A-5,M-30,A-1;3;si;82.68
Navalcarnero;Las Rozas de Madrid;2.5;1.0;49349.0;3398.0;M-507;1;no;52.28
Navalcarnero;Leganés;2.86;1.07;27763.0;1561.0;A-5,M-50;2;si;64.03
Navalcarnero;Madrid;5.72;2.31;33733.0;2060.0;A-5,Avenida de Portugal;2;si;58.95
Navalcarnero;Majadahonda;3.0;1.0;34976.0;1711.0;A-5,M-50;2;si;73.59
Navalcarnero;Móstoles;4.87;1.82;15699.0;929.0;A-5;1;si;60.84
Navalcarnero;Parla;2.0;1.0;29640.0;1724.0;R-5,M-410,A-42;3;si;61.89
Navalcarnero;Pinto;3.0;1.0;37211.0;1678.0;A-5,M-50;2;si;79.83
Navalcarnero;Pozuelo de Alarcón;3.5;1.0;35796.0;1769.0;A-5,M-40;2;si;72.85
Navalcarnero;Quijorna;4.5;1.5;22675.0;1337.0;M-600,M-501,M-522;3;no;61.05
Navalcarnero;San Lorenzo de El Escorial;0.0;1.0;42905.0;2918.0;M-600;1;no;52.93
Navalcarnero;San Sebastián de los Reyes;2.67;1.0;56627.0;2875.0;A-5,M-40,M-30;3;si;70.91
Navalcarnero;Sevilla la Nueva;2.5;1.0;7932.0;614.0;Carretera de Navacerrada,M-600;2;no;46.51
Navalcarnero;Somosierra;3.0;1.0;130516.0;5336.0;A-5,A-1;2;si;88.05
Navalcarnero;Torrejón de Ardoz;1.0;1.0;60066.0;2749.0;A-5,M-45;2;si;78.66
Navalcarnero;Torrelodones;3.0;1.0;45389.0;1987.0;A-5,M-50;2;si;82.23
Navalcarnero;Tres Cantos;2.67;1.0;56560.0;3241.0;A-5,M-30,M-607;3;si;62.83
Navalcarnero;Valdemorillo;2.5;1.0;29585.0;1985.0;M-600;1;no;53.66
Navalcarnero;Valdemoro;1.33;1.0;42735.0;1925.0;A-5,M-50;2;si;79.92
Navalcarnero;Villa del Prado;3.0;1.0;29077.0;2001.0;M-507;1;no;52.31
Navalcarnero;Villanueva de Perales;2.0;1.0;16196.0;1245.0;M-600,M-523;2;no;46.83
Navalcarnero;Villanueva de la Cañada;3.5;1.25;19674.0;1443.0;M-600;1;no;49.08
Navalcarnero;Villaviciosa de Odón;2.0;1.0;17540.0;1002.0;A-5,M-856;2;si;63.02
Navarredonda y San Mamés;Buitrago del Lozoya;2.0;1.0;9867.0;777.0;M-634;1;no;45.72
Navas del Rey;Alcalá de Henares;3.0;1.0;90674.0;4587.0;M-501,M-40;2;si;71.16
Navas del Rey;Alcorcón;0.0;1.0;42363.0;1984.0;M-501;1;no;76.87
Navas del Rey;Boadilla del Monte;3.0;1.0;38982.0;1809.0;M-501;1;no;77.58
Navas del Rey;Brunete;2.86;1.0;25830.0;1138.0;M-501;1;no;81.71
Navas del Rey;Cadalso de los Vidrios;3.0;1.0;26246.0;1697.0;M-501,M-541;2;no;55.68
Navas del Rey;Chapinería;3.0;1.0;4128.0;271.0;M-855,M-501;2;no;54.84
Navas del Rey;Fuenlabrada;4.5;1.5;47872.0;2209.0;M-501,M-506;2;no;78.02
Navas del Rey;Getafe;0.75;1.0;55003.0;2445.0;M-501,M-50;2;si;80.99
Navas del Rey;Madrid;3.11;1.17;54423.0;2872.0;M-501;1;no;68.22
Navas del Rey;Móstoles;3.0;1.0;38728.0;1847.0;M-501;1;no;75.49
Navas del Rey;Pelayos de la Presa;2.75;1.0;12153.0;825.0;M-501;1;no;53.03
Navas del Rey;Pinto;3.0;1.0;59814.0;2568.0;M-501,M-50;2;si;83.85
Navas del Rey;San Martín de Valdeiglesias;4.06;1.44;19120.0;1166.0;M-501;1;no;59.03
Navas del Rey;Valdemoro;3.0;1.0;65338.0;2815.0;M-501,M-50;2;si;83.56
Navas del Rey;Villaviciosa de Odón;3.0;1.0;34976.0;1524.0;M-501;1;no;82.62
Nuevo Baztán;Alcalá de Henares;2.5;1.0;19923.0;1560.0;M-204;1;no;45.98
Nuevo Baztán;Arganda del Rey;2.0;1.0;23104.0;1757.0;M-219,M-220,M-209;3;no;47.34
Nuevo Baztán;Campo Real;1.5;1.0;13641.0;974.0;M-219;1;no;50.42
Nuevo Baztán;Coslada;3.0;1.0;38022.0;2511.0;M-219,M-217,R-3;3;no;54.51
Nuevo Baztán;Madrid;1.67;1.0;44728.0;2885.0;M-219,M-217,R-3;3;no;55.81
Nuevo Baztán;Rivas-Vaciamadrid;2.0;1.0;28011.0;1941.0;M-219,M-209,M-300;3;no;51.95
Nuevo Baztán;San Sebastián de los Reyes;3.0;1.0;50011.0;2991.0;M-204,M-100,R-2;3;no;60.19
Nuevo Baztán;Torrejón de Ardoz;3.0;1.0;27324.0;2030.0;M-219,M-219,M-206;3;no;48.46
Nuevo Baztán;Villalbilla;2.0;1.0;11386.0;839.0;M-204;1;no;48.86
Olmeda de las Fuentes;Campo Real;3.0;1.0;18353.0;1160.0;M-234,M-209;2;no;56.96
Orusco de Tajuña;Madrid;3.0;1.0;52492.0;2965.0;M-229,M-221,R-3;3;no;63.73
Paracuellos de Jarama;Ajalvir;3.0;1.0;7071.0;575.0;M-113;1;no;44.27
Paracuellos de Jarama;Alcalá de Henares;2.0;1.0;20944.0;1615.0;M-113,M-100;2;no;46.69
Paracuellos de Jarama;Alcobendas;1.5;1.0;18067.0;1277.0;M-111,M-13,M-12;3;no;50.93
Paracuellos de Jarama;Aranjuez;3.0;1.0;70612.0;3237.0;M-50,A-4;2;si;78.53
Paracuellos de Jarama;Collado Villalba;3.0;1.0;56969.0;3401.0;M-11,M-30,A-6;3;no;60.3
Paracuellos de Jarama;Getafe;3.0;1.0;42716.0;2097.0;M-50,M-45;2;si;73.33
Paracuellos de Jarama;Las Rozas de Madrid;1.0;1.0;111192.0;5971.0;M-30,M-40,M-501;3;si;67.04
Paracuellos de Jarama;Loeches;2.0;1.0;27784.0;1706.0;M-50,M-206;2;si;58.63
Paracuellos de Jarama;Madrid;2.82;1.27;22676.0;1924.0;M-111,M-12,A-2;3;si;42.43
Paracuellos de Jarama;Móstoles;3.0;1.0;44443.0;2832.0;M-14,M-40,R-5;3;si;56.5
Paracuellos de Jarama;Perales de Tajuña;2.0;1.0;47851.0;2133.0;M-50,R-3;2;si;80.76
Paracuellos de Jarama;San Sebastián de los Reyes;2.0;1.0;17586.0;1205.0;M-111,M-13,M-12;3;no;52.54
Paracuellos de Jarama;Talamanca de Jarama;3.0;1.0;31494.0;1891.0;M-111,M-103;2;no;59.96
Paracuellos de Jarama;Torrejón de Ardoz;2.5;1.2;14615.0;1020.0;M-113,M-50,M-108;3;si;51.58
Paracuellos de Jarama;Torrelaguna;2.0;1.0;41277.0;2450.0;M-111,M-103,N-320;3;si;60.65
Paracuellos de Jarama;Valdemoro;3.0;1.0;49665.0;2194.0;M-50;1;si;81.49
Parla;Alcalá de Henares;2.62;1.0;54660.0;2659.0;A-42,M-50;2;si;74.0
Parla;Alcobendas;3.8;1.2;43056.0;2354.0;A-42,M-30;2;si;65.85
Parla;Alcorcón;3.0;1.0;19928.0;1242.0;A-42,M-50;2;si;57.76
Parla;Algete;3.0;1.0;59385.0;2777.0;A-42,M-50;2;si;76.98
Parla;Aranjuez;2.38;1.12;33705.0;2003.0;A-4,M-305;2;no;60.58
Parla;Arganda del Rey;3.0;1.0;40370.0;1965.0;M-50,A-3;2;si;73.96
Parla;Arroyomolinos;2.0;1.0;16529.0;1139.0;M-410,M-413;2;no;52.24
Parla;Boadilla del Monte;3.0;1.0;27339.0;1452.0;A-42,M-50;2;si;67.78
Parla;Brunete;3.0;1.0;35875.0;1822.0;M-50,M-506,M-501;3;si;70.88
Parla;Buitrago del Lozoya;3.0;1.0;100961.0;4350.0;A-42,A-1;2;si;83.55
Parla;Casarrubuelos;3.0;1.0;10719.0;759.0;Carretera de Madrid Toledo,Calle de Toledo,A-42;3;si;50.84
Parla;Collado Villalba;2.83;1.0;59278.0;2612.0;M-50,A-6;2;si;81.7
Parla;Coslada;2.5;1.0;33997.0;1826.0;A-42,M-45;2;si;67.03
Parla;Cubas de la Sagra;3.0;1.0;11503.0;797.0;A-42,Camino de Palomero;2;si;51.96
Parla;Fuenlabrada;3.07;1.33;10753.0;805.0;A-42,M-506;2;si;48.09
Parla;Getafe;2.79;1.28;9624.0;615.0;A-42;1;si;56.34
Parla;Griñón;3.0;1.0;10206.0;879.0;Calle Real,M-404,M-404;3;no;41.8
Parla;Humanes de Madrid;3.0;1.0;9796.0;768.0;M-410,M-405;2;no;45.92
Parla;Las Rozas de Madrid;4.0;2.0;75798.0;4888.0;M-410,M-507;2;no;55.83
Parla;Leganés;3.89;1.33;12794.0;870.0;A-42,Avenida del Museo;2;si;52.94
Parla;Los Molinos;2.0;1.0;71570.0;3359.0;M-50,A-6;2;si;76.7
Parla;Madrid;3.9;1.86;23949.0;1601.0;A-42;1;si;53.85
Parla;Mejorada del Campo;1.0;1.0;34682.0;1650.0;A-42,M-50;2;si;75.67
Parla;Móstoles;2.92;1.17;19145.0;1223.0;A-42,M-50;2;si;56.35
Parla;Pinto;3.0;1.14;8672.0;811.0;Calle de San Roque,M-408,M-506;3;no;38.49
Parla;Pozuelo de Alarcón;3.0;1.0;33735.0;1787.0;A-42,M-40;2;si;67.96
Parla;Rivas-Vaciamadrid;2.5;1.0;32025.0;1474.0;A-42,M-50;2;si;78.22
Parla;San Fernando de Henares;3.0;1.0;36232.0;1834.0;A-42,M-50;2;si;71.12
Parla;San Lorenzo de El Escorial;3.0;1.0;66859.0;3630.0;M-50,M-503,M-600;3;si;66.31
Parla;San Sebastián de los Reyes;3.0;1.0;43705.0;2428.0;A-42,M-30;2;si;64.8
Parla;Somosierra;3.0;1.0;117594.0;4888.0;A-42,A-1;2;si;86.61
Parla;Torrejón de Ardoz;2.36;1.09;40972.0;2021.0;M-50;1;si;72.98
Parla;Torrejón de Velasco;3.0;1.0;7070.0;606.0;Carretera de Madrid Toledo,A-42,M-404;3;si;42.0
Parla;Torrejón de la Calzada;3.0;1.0;5262.0;522.0;Carretera de Madrid Toledo,Calle Real;2;no;36.29
Parla;Torrelodones;4.0;1.0;47901.0;2125.0;M-50;1;si;81.15
Parla;Valdemoro;2.7;1.2;12758.0;961.0;M-408,M-506,A-4;3;no;47.79
Parla;Villanueva de la Cañada;3.0;1.0;40686.0;2278.0;M-50,M-506,M-501;3;si;64.3
Parla;Villaviciosa de Odón;3.0;1.0;24559.0;1335.0;A-42,M-50;2;si;66.23
Patones;Buitrago del Lozoya;3.0;1.0;31834.0;1964.0;M-131,A-1;2;no;58.35
Patones;El Berrueco;3.0;1.0;16551.0;1128.0;M-102,M-131;2;no;52.82
Patones;La Cabrera;3.0;1.0;16187.0;1269.0;M-102,M-124;2;no;45.92
Patones;Madrid;3.11;1.0;66003.0;3506.0;N-320,A-1;2;si;67.77
Patones;Torrelaguna;3.0;1.0;5881.0;398.0;M-102;1;no;53.19
Pedrezuela;Arganda del Rey;1.0;1.0;66864.0;2989.0;A-1,M-50,R-3;3;si;80.53
Pedrezuela;El Molar;3.0;1.0;2879.0;262.0;M-963,Avenida de Madrid;2;no;39.56
Pedrezuela;Madrid;2.75;1.25;45876.0;2549.0;A-1,M-30;2;no;64.79
Pedrezuela;Rivas-Vaciamadrid;1.0;1.0;61753.0;2550.0;A-1,M-50;2;si;87.18
Pedrezuela;San Sebastián de los Reyes;3.0;1.0;26656.0;1513.0;Avenida de Madrid,A-1;2;no;63.42
Pedrezuela;Valdemoro;2.0;1.0;70774.0;3484.0;A-1,A-4;2;no;73.13
Pelayos de la Presa;Boadilla del Monte;3.0;1.0;48079.0;2433.0;M-501;1;no;71.14
Pelayos de la Presa;Brunete;3.0;1.0;34927.0;1762.0;M-855,M-501;2;no;71.36
Pelayos de la Presa;Cadalso de los Vidrios;3.0;1.0;13586.0;996.0;M-541;1;no;49.11
Pelayos de la Presa;Chapinería;3.0;1.0;13225.0;895.0;M-501,M-855,M-501;3;no;53.2
Pelayos de la Presa;Madrid;3.33;1.44;63520.0;3496.0;M-855,M-501;2;no;65.41
Pelayos de la Presa;Navas del Rey;2.75;1.0;9245.0;639.0;M-501,M-855;2;no;52.08
Pelayos de la Presa;San Martín de Valdeiglesias;2.67;1.0;6014.0;447.0;M-501;1;no;48.43
Pelayos de la Presa;Villaviciosa de Odón;3.0;1.0;44073.0;2148.0;M-855,M-501;2;no;73.87
Perales de Tajuña;Alcalá de Henares;3.0;1.0;33100.0;2352.0;M-220,M-220,M-300;3;no;50.66
Perales de Tajuña;Arganda del Rey;2.33;1.0;11673.0;821.0;Carretera de Valencia,Avenida de Valencia,Calle Real;3;no;51.18
Perales de Tajuña;Campo Real;3.0;1.0;14102.0;899.0;M-220,Carretera de Perales,Carretera Villar del Olmo;3;no;56.47
Perales de Tajuña;Fuentidueña de Tajo;2.25;1.0;24030.0;1074.0;A-3;1;si;80.55
Perales de Tajuña;Leganés;3.0;1.0;46980.0;2337.0;A-3,M-50,M-45;3;si;72.37
Perales de Tajuña;Loeches;2.67;1.0;21481.0;1372.0;M-220,M-220,M-219;3;no;56.36
Perales de Tajuña;Madrid;2.12;1.0;40629.0;2126.0;A-3;1;si;68.8
Perales de Tajuña;Mejorada del Campo;2.0;1.0;25101.0;1209.0;A-3,R-3;2;si;74.74
Perales de Tajuña;Móstoles;3.0;1.0;58841.0;2588.0;A-3,M-50;2;si;81.85
Perales de Tajuña;Paracuellos de Jarama;2.0;1.0;47619.0;2069.0;R-3,M-50;2;si;82.86
Perales de Tajuña;Rivas-Vaciamadrid;2.25;1.0;21384.0;994.0;A-3;1;si;77.45
Perales de Tajuña;San Sebastián de los Reyes;2.5;1.0;58215.0;2535.0;R-3,M-50;2;si;82.67
Perales de Tajuña;Torrejón de Ardoz;2.0;1.0;37301.0;1869.0;A-3,R-3,M-50;3;si;71.85
Perales de Tajuña;Torrelaguna;2.0;1.0;84735.0;3853.0;R-3,M-50,M-111;3;si;79.17
Perales de Tajuña;Velilla de San Antonio;2.0;1.0;25375.0;1208.0;A-3,R-3;2;si;75.62
Perales de Tajuña;Villarejo de Salvanés;2.22;1.0;11692.0;638.0;M-302,A-3;2;si;65.97
Pinilla del Valle;Madrid;3.0;1.0;91292.0;4522.0;M-604,A-1;2;no;72.68
Pinto;Alcalá de Henares;3.18;1.29;47889.0;2346.0;M-50,A-2;2;si;73.49
Pinto;Alcobendas;2.83;1.0;37892.0;2188.0;A-4,M-30;2;no;62.35
Pinto;Alcorcón;3.8;1.2;23538.0;1284.0;A-4,M-50;2;si;65.99
Pinto;Algete;3.0;1.0;52614.0;2465.0;A-4,M-50;2;si;76.84
Pinto;Aranjuez;2.96;1.28;27679.0;1455.0;A-4,M-305;2;no;68.48
Pinto;Arganda del Rey;2.5;1.0;33599.0;1653.0;M-50,A-3;2;si;73.17
Pinto;Berzosa del Lozoya;3.0;1.0;111512.0;5324.0;A-4,A-1,M-127;3;no;75.4
Pinto;Brunete;3.0;1.0;39485.0;1864.0;M-50,M-506,M-501;3;si;76.26
Pinto;Buitrago del Lozoya;3.0;1.0;95797.0;4185.0;A-4,A-1;2;no;82.41
Pinto;Campo Real;3.0;1.0;38709.0;1986.0;M-50,A-3,M-209;3;si;70.17
Pinto;Cercedilla;3.0;1.0;78145.0;3590.0;M-50,A-6;2;si;78.36
Pinto;Chapinería;1.0;1.0;58753.0;2567.0;M-50,M-501;2;si;82.4
Pinto;Ciempozuelos;2.75;1.25;14556.0;976.0;A-4,M-404;2;no;53.69
Pinto;Collado Villalba;2.25;1.12;62888.0;2653.0;M-50,A-6;2;si;85.34
Pinto;Colmenar Viejo;3.0;1.0;54450.0;2932.0;A-4,M-30,M-607;3;no;66.86
Pinto;Coslada;3.0;1.0;28449.0;1573.0;A-4,M-45;2;no;65.11
Pinto;El Boalo;3.0;1.0;74804.0;3804.0;M-50,A-6;2;si;70.79
Pinto;Fuenlabrada;3.12;1.24;12224.0;972.0;Calle Águilas,M-506;2;no;45.27
Pinto;Galapagar;3.0;1.0;55601.0;2733.0;M-50,M-505;2;si;73.24
Pinto;Getafe;2.81;1.26;11750.0;835.0;A-4,M-406;2;no;50.66
Pinto;Guadalix de la Sierra;1.0;1.0;78607.0;3651.0;A-4,A-1;2;no;77.51
Pinto;Humanes de Madrid;3.0;1.33;15804.0;1301.0;M-506,M-405;2;no;43.73
Pinto;Las Rozas de Madrid;2.5;1.17;94730.0;4453.0;M-50,M-501;2;si;76.58
Pinto;Leganés;2.33;1.0;14377.0;1106.0;M-506,A-42,Avenida del Museo;3;si;46.8
Pinto;Madrid;4.43;2.2;22166.0;1668.0;A-4;1;no;47.84
Pinto;Majadahonda;3.0;1.0;41098.0;1891.0;M-50;1;si;78.24
Pinto;Manzanares el Real;1.0;1.0;71654.0;3787.0;A-4,M-30,M-607;3;no;68.12
Pinto;Montejo de la Sierra;3.0;1.0;106891.0;5077.0;A-4,A-1,M-135;3;no;75.79
Pinto;Móstoles;2.58;1.0;22755.0;1265.0;A-4,M-50;2;si;64.76
Pinto;Navas del Rey;3.0;1.0;61822.0;2680.0;M-50,M-501;2;si;83.04
Pinto;Parla;2.69;1.08;8150.0;867.0;Paseo de las Artes,Calle Águilas,M-408;3;no;33.84
Pinto;Perales de Tajuña;3.0;1.0;32844.0;1993.0;M-506,M-302,M-302;3;no;59.33
Pinto;Pozuelo de Alarcón;2.0;1.0;34431.0;1831.0;A-4,M-45,M-40;3;si;67.7
Pinto;Rivas-Vaciamadrid;1.79;1.07;25254.0;1162.0;M-50,A-3;2;si;78.24
Pinto;San Fernando de Henares;3.0;1.0;29461.0;1522.0;A-4,M-50;2;si;69.68
Pinto;San Lorenzo de El Escorial;2.0;1.0;70469.0;3672.0;M-50,M-503,M-600;3;si;69.09
Pinto;San Martín de Valdeiglesias;3.0;1.0;80244.0;3709.0;M-50,M-501;2;si;77.89
Pinto;San Martín de la Vega;3.0;1.0;13349.0;889.0;M-841,M-506;2;no;54.06
Pinto;San Sebastián de los Reyes;2.2;1.2;38541.0;2262.0;A-4,M-30;2;no;61.34
Pinto;Somosierra;2.0;1.0;112430.0;4723.0;A-1;1;no;85.7
Pinto;Torrejón de Ardoz;2.87;1.13;34201.0;1709.0;M-50;1;si;72.04
Pinto;Torrelodones;1.4;1.0;51511.0;2166.0;M-50;1;si;85.61
Pinto;Tres Cantos;3.0;1.0;45868.0;2535.0;A-4,M-30,M-607;3;no;65.14
Pinto;Valdemoro;3.82;1.69;6732.0;412.0;A-4;1;no;58.82
Pinto;Villanueva de la Cañada;1.5;1.0;44296.0;2320.0;M-50,M-506,M-501;3;si;68.74
Pinto;Villarejo de Salvanés;3.0;1.0;43948.0;2586.0;M-506,M-302,M-302;3;no;61.18
Pinto;Villaviciosa de Odón;2.0;1.0;28169.0;1377.0;A-4,M-50;2;si;73.64
Pozuelo de Alarcón;Alcalá de Henares;3.0;1.06;50618.0;3107.0;M-503,M-30,A-2;3;si;58.65
Pozuelo de Alarcón;Alcobendas;0.75;1.0;26753.0;2007.0;M-40;1;si;47.99
Pozuelo de Alarcón;Alcorcón;1.5;1.75;14723.0;872.0;M-40,A-5;2;si;60.78
Pozuelo de Alarcón;Alpedrete;1.0;1.0;36447.0;1792.0;M-503,M-50,A-6;3;si;73.22
Pozuelo de Alarcón;Arganda del Rey;3.4;1.0;44801.0;2694.0;M-30,A-3;2;si;59.87
Pozuelo de Alarcón;Boadilla del Monte;3.0;1.0;8405.0;777.0;M-513;1;no;38.94
Pozuelo de Alarcón;Brunete;3.0;1.0;18559.0;1382.0;M-513;1;no;48.34
Pozuelo de Alarcón;Buitrago del Lozoya;3.0;1.0;84658.0;4003.0;A-1;1;no;76.14
Pozuelo de Alarcón;Collado Villalba;2.73;1.0;34201.0;1660.0;M-50,A-6;2;si;74.17
Pozuelo de Alarcón;Colmenar Viejo;2.0;1.0;38249.0;2343.0;M-40,M-607;2;si;58.77
Pozuelo de Alarcón;Coslada;2.88;1.0;30677.0;2080.0;M-503,M-30,M-23;3;no;53.09
Pozuelo de Alarcón;Fuenlabrada;3.0;1.0;26616.0;1495.0;M-40,A-5,M-506;3;si;64.09
Pozuelo de Alarcón;Galapagar;3.0;1.0;26914.0;1739.0;M-503,M-50,M-505;3;si;55.72
Pozuelo de Alarcón;Getafe;2.0;1.0;23438.0;1345.0;M-40,M-45;2;si;62.73
Pozuelo de Alarcón;Guadarrama;3.0;1.0;41299.0;2022.0;M-503,M-50,A-6;3;si;73.53
Pozuelo de Alarcón;Las Rozas de Madrid;2.2;1.0;80749.0;3934.0;M-501;1;no;73.89
Pozuelo de Alarcón;Leganés;2.4;1.0;19868.0;1352.0;M-40,M-425;2;si;52.9
Pozuelo de Alarcón;Madrid;3.38;1.93;13924.0;1330.0;M-503,M-500,Calle Gran Vía;3;no;37.69
Pozuelo de Alarcón;Majadahonda;2.59;1.09;9127.0;968.0;Carretera de Majadahonda,M-503,Carretera de Pozuelo de Alarcón;3;no;33.94
Pozuelo de Alarcón;Meco;3.0;1.0;60320.0;3321.0;M-40,R-2;2;si;65.39
Pozuelo de Alarcón;Moralzarzal;3.0;1.0;40852.0;2159.0;M-503,M-50,A-6;3;si;68.12
Pozuelo de Alarcón;Móstoles;2.11;1.0;19403.0;1426.0;M-40,A-5,Avenida de Móstoles;3;si;48.98
Pozuelo de Alarcón;Navacerrada;2.0;1.0;44776.0;2272.0;M-50,A-6,M-601;3;si;70.95
Pozuelo de Alarcón;Navalcarnero;2.4;1.0;33741.0;1535.0;M-40,A-5;2;si;79.13
Pozuelo de Alarcón;Parla;3.0;1.0;31752.0;1743.0;M-40,M-45,A-42;3;si;65.58
Pozuelo de Alarcón;Rascafría;2.0;1.0;75832.0;4370.0;A-6,M-601,M-604;3;no;62.47
Pozuelo de Alarcón;Rivas-Vaciamadrid;1.33;1.0;36456.0;2202.0;M-30,A-3;2;si;59.6
Pozuelo de Alarcón;San Lorenzo de El Escorial;2.0;2.0;40689.0;2519.0;M-503,M-600;2;no;58.15
Pozuelo de Alarcón;San Martín de Valdeiglesias;3.0;1.0;66263.0;3189.0;M-501;1;no;74.8
Pozuelo de Alarcón;Sevilla la Nueva;2.0;1.0;30175.0;1607.0;M-513,M-40,M-501;3;si;67.6
Pozuelo de Alarcón;Torrejón de Ardoz;2.87;1.0;36950.0;2744.0;M-40,A-6,A-2;3;si;48.48
Pozuelo de Alarcón;Torrelodones;2.8;1.0;22824.0;1173.0;M-503,M-50,A-6;3;si;70.05
Pozuelo de Alarcón;Valdemorillo;3.5;1.0;27369.0;1587.0;M-503,M-600;2;no;62.08
Pozuelo de Alarcón;Valdemoro;2.0;1.0;37821.0;1913.0;M-40,M-45,A-4;3;si;71.17
Pozuelo de Alarcón;Villanueva del Pardillo;0.0;1.0;16515.0;985.0;M-503,M-50,M-509;3;si;60.36
Puebla de la Sierra;Buitrago del Lozoya;3.0;1.0;31790.0;2308.0;M-130,M-137;2;no;49.59
Puebla de la Sierra;Cercedilla;3.0;1.0;97135.0;6043.0;M-130,M-127,M-608;3;no;57.87
Puebla de la Sierra;Guadalix de la Sierra;3.0;1.0;55300.0;3540.0;M-130,M-127,A-1;3;no;56.24
Puebla de la Sierra;Lozoyuela-Navas-Sieteiglesias;3.0;1.0;35587.0;2598.0;M-130,M-135;2;no;49.31
Puentes Viejas;Madrid;4.0;1.0;83528.0;4353.0;A-1;1;no;69.08
Quijorna;Brunete;3.0;1.0;11322.0;657.0;M-522,M-501;2;no;62.04
Quijorna;Madrid;2.67;1.0;39915.0;2391.0;M-522,M-501,M-511;3;no;60.1
Quijorna;Navalcarnero;4.5;1.5;23120.0;1420.0;M-522,M-501,M-600;3;no;58.61
Rascafría;Alameda del Valle;3.0;1.0;4205.0;342.0;M-604;1;no;44.26
Rascafría;Collado Villalba;2.0;1.0;44345.0;3016.0;M-604,M-601;2;no;52.93
Rascafría;Getafe;3.0;1.0;94598.0;5150.0;M-604,M-601,A-6;3;no;66.13
Rascafría;Lozoya;3.0;1.0;9942.0;632.0;M-604;1;no;56.63
Rascafría;Lozoyuela-Navas-Sieteiglesias;3.0;1.0;27804.0;1687.0;M-604;1;no;59.33
Rascafría;Madrid;2.57;1.14;82399.0;4949.0;M-604,M-601,A-6;3;no;59.94
Rascafría;Navacerrada;2.0;1.0;32716.0;2318.0;M-604,M-601;2;no;50.81
Rascafría;Pinto;3.0;1.0;103200.0;5202.0;M-604,M-601,M-50;3;si;71.42
